,filename,country,wealthpooled,urban,label,nl_mean
101,image9419.npz,6,-0.8373870849609375,False,0,-0.1738624721765518
102,image10196.npz,6,-0.9138455390930176,False,0,0.3837958872318268
103,image9145.npz,6,-0.5397382378578186,False,0,-0.1355427950620651
104,image18031.npz,6,-0.2899161875247955,False,1,-0.0622462704777717
106,image11097.npz,6,-0.4913133084774017,False,1,-0.1738624721765518
107,image4954.npz,6,-0.9009441137313844,False,0,-0.0563533939421176
108,image18829.npz,6,-0.8017216324806213,False,0,-0.0654516145586967
109,image1438.npz,6,-0.5794896483421326,False,0,-0.1738624721765518
111,image12067.npz,6,-0.2103514671325683,False,1,-0.1738624721765518
112,image11986.npz,6,-1.0131518840789795,False,0,-0.011611902154982
113,image2455.npz,6,-1.1629865169525146,False,0,-0.1738624721765518
118,image11623.npz,6,-0.8723397850990295,False,0,-0.1738624721765518
119,image4679.npz,6,-1.163341045379639,False,0,-0.1738624721765518
120,image715.npz,6,-1.228121638298035,False,0,-0.1738624721765518
121,image14509.npz,6,-1.0660796165466309,False,0,-0.1738624721765518
122,image866.npz,6,-0.9511532187461852,False,0,-0.1738624721765518
123,image10074.npz,6,-1.2429064512252808,False,0,-0.1738624721765518
124,image13914.npz,6,-0.5436027646064758,False,0,-0.1302109956741333
126,image9016.npz,6,-1.048506498336792,False,0,-0.1738624721765518
128,image8347.npz,6,-0.858869731426239,False,0,-0.1738624721765518
129,image706.npz,6,-0.836628794670105,False,0,-0.0318123884499073
130,image11003.npz,6,-1.2525326013565063,False,0,-0.1738624721765518
132,image14043.npz,6,-0.5926870703697205,False,0,-0.1738624721765518
133,image13132.npz,6,-1.036235213279724,False,0,-0.1738624721765518
134,image13081.npz,6,-1.1280113458633425,False,0,-0.1738624721765518
135,image8131.npz,6,-0.6000452637672424,False,0,-0.1491705030202865
136,image13668.npz,6,-0.2566680014133453,False,1,-0.0640207454562187
137,image9747.npz,6,-0.0876544490456581,False,1,-0.0528769493103027
138,image9008.npz,6,-1.0030639171600342,False,0,-0.1738624721765518
139,image654.npz,6,-1.0252288579940796,False,0,-0.1738624721765518
142,image10449.npz,6,-1.1122218370437622,False,0,-0.1738624721765518
143,image15847.npz,6,-1.2300492525100708,False,0,-0.1738624721765518
146,image15163.npz,6,-1.0218298435211182,False,0,-0.1738624721765518
147,image13415.npz,6,-1.0271416902542114,False,0,-0.1738624721765518
148,image1067.npz,6,-0.8946609497070312,False,0,-0.1738624721765518
149,image7392.npz,6,-0.8842592835426331,False,0,-0.1738624721765518
150,image17172.npz,6,-0.9692302346229552,False,0,-0.0927460044622421
152,image724.npz,6,-1.0471408367156982,False,0,-0.1738624721765518
153,image12421.npz,6,-0.9523508548736572,False,0,-0.1645726710557937
155,image5743.npz,6,1.835455298423767,True,1,0.823236882686615
156,image4354.npz,6,1.0614252090454102,True,0,0.1075745224952697
158,image2083.npz,6,-1.023241639137268,False,0,-0.1738624721765518
160,image19402.npz,6,-0.882599413394928,False,0,-0.1738624721765518
161,image2574.npz,6,-0.9832631945610046,False,0,-0.1397755593061447
162,image12207.npz,6,-0.6774317622184753,False,0,-0.1738624721765518
163,image13175.npz,6,-1.1817070245742798,False,0,-0.1738624721765518
164,image7402.npz,6,-1.2406439781188965,False,0,-0.1738624721765518
165,image3885.npz,6,-1.1372045278549194,False,0,-0.1738624721765518
166,image15354.npz,6,-0.9205012321472168,False,0,-0.1738624721765518
167,image17319.npz,6,-0.9588440656661988,False,0,-0.1558231860399246
169,image2411.npz,6,0.6437356472015381,True,0,1.3642826080322266
170,image12439.npz,6,1.1717348098754885,True,0,1.2317757606506348
171,image19041.npz,6,-0.7220144271850586,False,0,-0.1738624721765518
172,image4530.npz,6,-1.0679484605789185,False,0,-0.1738624721765518
173,image13971.npz,6,-1.0138429403305054,False,0,0.0498204231262207
174,image17026.npz,6,-1.0957729816436768,True,0,0.0299012586474418
176,image10150.npz,6,-1.1250168085098269,False,0,-0.1738624721765518
177,image1978.npz,6,-0.7528678774833679,False,0,-0.1738624721765518
178,image8457.npz,6,0.211902379989624,True,0,0.2661440074443817
179,image12475.npz,6,0.9459224343299866,True,0,0.2191054224967956
180,image6064.npz,6,-0.813847541809082,False,0,-0.042708583176136
182,image13729.npz,6,0.5277979969978333,True,0,0.2922925651073456
183,image10315.npz,6,0.8911604881286621,True,0,0.3511442542076111
184,image5996.npz,6,-0.4308568239212036,False,1,-0.1738624721765518
185,image2244.npz,6,-0.2494247555732727,False,1,-0.1738624721765518
188,image16745.npz,6,1.4700076580047607,True,1,7.334465026855469
189,image3641.npz,6,1.3824741840362549,True,1,9.061097145080566
190,image14827.npz,6,1.2836023569107056,True,0,7.333012580871582
191,image14596.npz,6,1.2948933839797974,True,0,8.553512573242188
193,image4419.npz,6,1.9257421493530276,True,1,16.37652587890625
194,image714.npz,6,1.46178138256073,True,1,16.08574867248535
197,image10378.npz,6,-1.1207925081253052,False,0,-0.1738624721765518
199,image17920.npz,6,1.628991723060608,True,1,11.739415168762209
200,image12351.npz,6,2.1581292152404785,True,1,17.2043514251709
201,image15426.npz,6,1.529250144958496,True,1,16.857620239257812
202,image14723.npz,6,1.2117136716842651,True,0,17.602439880371094
204,image14744.npz,6,2.199227809906006,True,1,18.005722045898438
205,image14967.npz,6,1.1583632230758667,True,0,18.12673568725586
207,image7165.npz,6,2.13965368270874,True,1,17.673385620117188
208,image8406.npz,6,-0.1571527868509292,False,1,0.3081077337265014
209,image2736.npz,6,1.891406893730164,True,1,14.852885246276855
210,image533.npz,6,1.57732355594635,True,1,13.49080753326416
211,image14213.npz,6,1.4746025800704956,True,1,13.196288108825684
212,image17954.npz,6,1.4941970109939575,True,1,13.418498039245604
213,image15814.npz,6,1.992944836616516,True,1,15.97244930267334
216,image8086.npz,6,1.993238925933838,True,1,16.046295166015625
217,image17940.npz,6,1.852357029914856,True,1,16.82269859313965
218,image3296.npz,6,2.393529891967773,True,1,17.34821319580078
220,image5330.npz,6,1.5956491231918335,True,1,17.17084312438965
222,image13357.npz,6,1.4139739274978638,True,1,17.754074096679688
223,image1620.npz,6,1.631604552268982,True,1,17.03382682800293
224,image17871.npz,6,2.041414976119995,True,1,17.33958625793457
225,image14495.npz,6,1.312841296195984,True,1,17.194917678833008
226,image18330.npz,6,1.8748939037323,True,1,15.022592544555664
227,image16809.npz,6,0.7995161414146423,True,0,14.712800979614258
228,image2719.npz,6,1.5640841722488403,True,1,12.871399879455566
229,image11167.npz,6,1.3867672681808472,True,1,13.729098320007324
231,image97.npz,6,-0.8267701864242554,False,0,-0.225946307182312
233,image11302.npz,6,-1.123617172241211,False,0,-0.2182868868112564
234,image6236.npz,6,-0.4197921454906463,False,1,-0.2130465358495712
235,image17174.npz,6,-0.8939551711082458,False,0,-0.2202541977167129
236,image14581.npz,6,-0.6229737401008606,False,0,-0.2203336656093597
237,image18607.npz,6,-1.0137532949447632,False,0,-0.2078828960657119
238,image15278.npz,6,-0.8625451922416687,False,0,-0.2226146757602691
239,image14872.npz,6,-0.992653787136078,False,0,-0.2182898819446563
240,image6590.npz,6,-0.7751559019088745,False,0,-0.2177687883377075
241,image7423.npz,6,0.7704137563705444,False,1,1.3551315069198608
243,image12876.npz,6,0.2302473038434982,True,0,0.8397489786148071
244,image4005.npz,6,-0.5862594842910767,False,0,-0.2113699615001678
245,image18933.npz,6,-0.3167303502559662,False,1,-0.2057262957096099
247,image10359.npz,6,-0.5027117133140564,True,0,-0.0089272744953632
248,image17273.npz,6,0.0621454380452632,True,0,-0.2180065214633941
249,image7526.npz,6,-0.789787769317627,False,0,-0.2181011438369751
250,image13891.npz,6,-0.8481268286705017,False,0,-0.2134895771741867
251,image18648.npz,6,-1.0665161609649658,False,0,-0.2144193053245544
252,image3109.npz,6,0.2232876867055893,True,0,-0.1071288958191871
253,image1722.npz,6,0.4142146408557892,True,0,-0.1160785928368568
256,image16776.npz,6,-0.3662979900836944,True,0,-0.2098644077777862
257,image16999.npz,6,-0.6415418386459351,False,0,-0.2150856852531433
258,image1653.npz,6,-0.5215067267417908,False,0,-0.2081624269485473
259,image9047.npz,6,0.7141136527061462,False,1,-0.1910981386899948
260,image10166.npz,6,-1.0360745191574097,False,0,-0.2130170911550521
261,image14153.npz,6,-1.1057145595550537,False,0,-0.2140933871269226
262,image8830.npz,6,-1.02422297000885,False,0,-0.2194234728813171
263,image10402.npz,6,0.6778802871704102,False,1,-0.2163324207067489
264,image3747.npz,6,-0.6785504817962646,False,0,-0.2069499939680099
265,image1942.npz,6,-0.7218244075775146,True,0,0.6582540273666382
266,image2931.npz,6,-0.6017993092536926,False,0,-0.212101861834526
267,image9504.npz,6,2.1062374114990234,True,1,1.5742162466049194
269,image9930.npz,6,1.2660824060440063,True,0,1.6141704320907593
270,image10216.npz,6,1.776472091674805,True,1,1.7347819805145264
271,image9591.npz,6,1.689156174659729,True,1,1.7527151107788086
272,image18154.npz,6,2.3104281425476074,True,1,1.7222551107406616
276,image12169.npz,6,0.3533646464347839,True,0,0.9256405234336852
278,image2154.npz,6,1.5733036994934082,True,1,1.5196248292922974
279,image14055.npz,6,0.8319188952445984,True,0,1.6437214612960815
280,image5969.npz,6,1.2724543809890747,True,0,1.4642720222473145
281,image14619.npz,6,-0.1663137525320053,False,1,1.08410382270813
283,image4336.npz,6,-0.0333221592009067,False,1,-0.2134314626455307
284,image7067.npz,6,-0.0841656029224395,False,1,-0.1915943771600723
285,image7632.npz,6,0.8129364848136902,True,0,-0.1302685588598251
286,image18859.npz,6,-0.3009815216064453,True,0,0.0488345585763454
287,image6431.npz,6,1.250338435173035,True,0,0.9291437864303588
289,image17411.npz,6,-0.9237287044525146,False,0,-0.2109397798776626
290,image4441.npz,6,-0.762248158454895,False,0,-0.2115902453660965
291,image6666.npz,6,-0.7353165149688721,False,0,-0.1967126429080963
293,image14945.npz,6,-0.8572114706039429,False,0,-0.2016561478376388
294,image5220.npz,6,-0.5821514129638672,False,0,-0.2033233195543289
296,image17805.npz,6,-0.6660219430923462,False,0,0.0837262570858001
297,image12761.npz,6,-0.2319101840257644,True,0,0.8268027305603027
298,image12970.npz,6,2.1288576126098637,True,1,0.9796845316886902
299,image11647.npz,6,1.630022644996643,True,1,0.8452889323234558
300,image4816.npz,6,0.6120014190673828,True,0,0.6682866215705872
301,image6778.npz,6,-0.142033651471138,True,0,0.8830369710922241
302,image7865.npz,6,0.904691517353058,True,0,0.7759091258049011
303,image2049.npz,6,1.2947185039520264,True,0,0.9163840413093568
305,image17559.npz,6,1.6245425939559937,True,1,0.92391437292099
306,image693.npz,6,0.9800973534584044,True,0,0.785976231098175
308,image9571.npz,6,0.3112376630306244,True,0,0.0606545582413673
309,image3325.npz,6,0.614905834197998,True,0,0.9731935262680054
310,image4589.npz,6,1.1389238834381104,True,0,0.3951831758022308
311,image1594.npz,6,0.9338319301605223,True,0,0.1530803143978119
312,image15395.npz,6,1.2187312841415403,True,0,0.5419298410415649
313,image11759.npz,6,1.245578050613403,True,0,0.5416805148124695
314,image3555.npz,6,-0.7576032876968384,False,0,-0.212311252951622
315,image10710.npz,6,-0.511347234249115,False,0,-0.2074012905359268
318,image5965.npz,6,1.4177950620651243,True,1,0.4472007751464844
320,image5950.npz,6,1.3732658624649048,True,1,1.039635181427002
322,image2614.npz,6,1.417760729789734,True,1,0.4380167424678802
323,image709.npz,6,2.3025474548339844,True,1,0.4454356729984283
326,image18507.npz,6,1.2559690475463867,True,0,0.470998466014862
327,image11937.npz,6,0.8847025036811829,False,1,-0.2067209929227829
328,image11377.npz,6,-0.4760820567607879,False,1,-0.2106160670518875
330,image2165.npz,6,-0.8516631722450256,False,0,-0.209486186504364
332,image19405.npz,6,-1.009324073791504,False,0,-0.207764446735382
334,image5561.npz,6,-0.2162436097860336,True,0,-0.2069652527570724
335,image17086.npz,6,-0.655403733253479,False,0,-0.2060523778200149
337,image17877.npz,6,-0.3369739055633545,False,1,-0.2096798121929168
341,image10249.npz,6,1.2887389659881592,True,0,0.6496206521987915
342,image16019.npz,6,-0.2859247326850891,True,0,-0.2208660244941711
343,image11938.npz,6,1.3810782432556152,True,1,1.0487360954284668
344,image10725.npz,6,1.4235376119613647,True,1,0.7083922624588013
346,image843.npz,6,-0.5004510283470154,True,0,-0.0199591852724552
347,image6230.npz,6,-0.8696872591972351,False,0,-0.2095029354095459
348,image9812.npz,6,-0.7897336483001709,False,0,-0.2072000056505203
349,image625.npz,6,-0.2912293076515198,False,1,-0.207165852189064
350,image17959.npz,6,0.4783360958099365,True,0,-0.1257173120975494
351,image14811.npz,6,1.197662353515625,True,0,5.767012596130371
352,image6066.npz,6,2.247075080871582,True,1,6.5009942054748535
354,image16222.npz,6,0.4807998538017273,True,0,0.549659252166748
355,image16892.npz,6,1.0736669301986694,True,0,-0.1806965321302414
356,image6616.npz,6,1.2413463592529297,False,1,0.246057316660881
357,image16414.npz,6,2.236702442169189,True,1,0.9025551080703736
359,image12380.npz,6,2.0144031047821045,True,1,0.7633159160614014
360,image16623.npz,6,1.4678322076797483,True,1,0.8190181255340576
361,image2263.npz,6,1.9885478019714355,True,1,3.962345123291016
362,image401.npz,6,1.813111424446106,True,1,4.884300231933594
365,image14786.npz,6,-0.1325000673532486,True,0,0.4230544865131378
366,image4731.npz,6,1.8330568075180051,True,1,4.156733989715576
367,image2432.npz,6,1.307718276977539,True,1,4.623806476593018
368,image2476.npz,6,1.3991453647613523,True,1,5.373898029327393
370,image1762.npz,6,1.2527146339416504,True,0,4.741902828216553
371,image10632.npz,6,1.4864366054534912,True,1,8.043028831481934
373,image14273.npz,6,1.8825764656066892,True,1,8.925527572631836
376,image6710.npz,6,-0.3019802570343017,True,0,0.77204430103302
377,image13961.npz,6,1.9760210514068604,True,1,9.999748229980469
379,image6906.npz,6,1.7093555927276611,True,1,9.493046760559082
382,image11449.npz,6,2.3471310138702397,True,1,6.873236179351807
385,image3560.npz,6,2.4888243675231934,True,1,8.875907897949219
386,image18686.npz,6,1.6764956712722778,True,1,8.620579719543457
387,image5303.npz,6,0.8475871086120605,True,0,0.9885159134864808
389,image904.npz,6,1.050999402999878,True,0,8.766559600830078
390,image10935.npz,6,2.4238710403442383,True,1,8.77952766418457
391,image17715.npz,6,1.364452600479126,True,1,9.285223007202148
393,image13626.npz,6,1.93717896938324,True,1,6.169764995574951
394,image254.npz,6,2.321741104125977,True,1,7.161901950836182
395,image17945.npz,6,0.2078213095664978,True,0,9.20373821258545
396,image13005.npz,6,1.7393454313278198,True,1,8.075105667114258
397,image1193.npz,6,1.413053035736084,True,1,7.330828666687012
398,image12344.npz,6,-0.18580923974514,True,0,0.8995274901390076
401,image7616.npz,6,2.0183823108673096,True,1,7.616049766540527
402,image12661.npz,6,1.3087491989135742,True,1,6.681775093078613
403,image17508.npz,6,1.0000354051589966,True,0,7.618673324584961
404,image17230.npz,6,1.9225670099258425,True,1,6.151151657104492
405,image16749.npz,6,1.951586127281189,True,1,5.62544584274292
407,image16418.npz,6,1.6268255710601809,True,1,5.326664924621582
408,image18037.npz,6,1.786583423614502,True,1,5.546055793762207
409,image2112.npz,6,0.6605551838874817,True,0,0.5608485341072083
411,image12977.npz,6,1.775924801826477,True,1,5.529685020446777
412,image9038.npz,6,2.253877878189087,True,1,4.292773723602295
413,image5184.npz,6,1.679902195930481,True,1,4.86372184753418
415,image3545.npz,6,1.8143444061279297,True,1,5.200122356414795
416,image6810.npz,6,0.6526855826377869,True,0,1.843575358390808
417,image14107.npz,6,1.4908510446548462,True,1,2.1587631702423096
418,image4372.npz,6,2.415039539337158,True,1,1.5078120231628418
419,image3217.npz,6,0.7662075757980347,False,1,1.051616668701172
420,image10878.npz,6,0.142178937792778,True,0,-0.0626500323414802
421,image10584.npz,6,2.115662097930908,True,1,4.00239896774292
423,image12451.npz,6,1.9787018299102783,True,1,2.229280948638916
425,image5105.npz,6,2.462062120437622,True,1,2.833041191101074
426,image19313.npz,6,2.018653392791748,True,1,5.888638019561768
427,image10443.npz,6,0.9334672093391418,True,0,3.289278030395508
428,image5521.npz,6,1.198879957199097,False,1,0.7898114323616028
429,image7694.npz,6,0.464586079120636,True,0,-0.0285906326025724
432,image678.npz,6,0.9402092695236206,True,0,-0.1848112344741821
433,image11312.npz,6,-0.4617266058921814,False,1,-0.2068893909454345
434,image7240.npz,6,-0.6627660393714905,False,0,-0.200868010520935
436,image15984.npz,6,1.1393988132476809,True,0,2.953611373901367
437,image10134.npz,6,1.128423810005188,True,0,2.982248306274414
439,image5428.npz,6,0.4021613597869873,True,0,5.018724918365479
441,image8032.npz,6,0.7988778948783875,True,0,3.3687872886657715
442,image8151.npz,6,0.5429275035858154,True,0,0.8803960084915161
443,image14150.npz,6,1.9192593097686768,True,1,2.618034601211548
444,image7451.npz,6,1.0048788785934448,True,0,2.8656647205352783
445,image3681.npz,6,0.7618786692619324,True,0,1.4112026691436768
446,image10106.npz,6,1.1176506280899048,True,0,1.0772948265075684
447,image8476.npz,6,1.0471206903457642,True,0,1.122554063796997
448,image5827.npz,6,1.4632295370101929,True,1,5.257175445556641
449,image8576.npz,6,1.0977863073349,True,0,0.2880703508853912
450,image8087.npz,6,1.3892520666122437,True,1,1.0616300106048584
451,image6249.npz,6,1.08814537525177,True,0,1.129209041595459
452,image12714.npz,6,0.8717276453971863,True,0,0.3248954117298126
453,image11740.npz,6,-0.8537770509719849,False,0,-0.2270653843879699
454,image5223.npz,6,0.8401188850402832,True,0,0.894173264503479
455,image5487.npz,6,0.1942210495471954,False,1,-0.1981333941221237
457,image7677.npz,6,2.4703176021575928,True,1,1.1388747692108154
458,image3751.npz,6,0.2282961159944534,False,1,0.007865791209042
459,image8028.npz,6,0.9714484214782716,True,0,1.3759088516235352
462,image15471.npz,6,1.1838971376419067,True,0,1.515606164932251
463,image12075.npz,6,1.3891059160232544,True,1,1.8767012357711792
464,image5309.npz,6,1.4153798818588257,True,1,1.8257241249084477
465,image7729.npz,6,-0.1904324740171432,True,0,0.7535558938980103
466,image8857.npz,6,1.6847052574157717,True,1,1.8429726362228396
467,image11239.npz,6,1.6608535051345823,True,1,1.659651279449463
469,image2227.npz,6,1.7597689628601074,True,1,2.0044660568237305
470,image9403.npz,6,1.9558433294296265,True,1,1.555490493774414
472,image11369.npz,6,1.55226731300354,True,1,1.3139115571975708
473,image9892.npz,6,1.7540711164474487,True,1,1.372588276863098
475,image11702.npz,6,1.9454177618026731,True,1,1.815204381942749
476,image5570.npz,6,-0.6893038749694824,False,0,-0.1301482766866684
477,image377.npz,6,2.00467300415039,True,1,1.237741231918335
478,image8837.npz,6,1.97707200050354,True,1,1.738312840461731
479,image18374.npz,6,1.857608437538147,True,1,1.576318860054016
480,image14932.npz,6,1.7727954387664795,True,1,1.493817687034607
481,image4696.npz,6,1.884243726730347,True,1,1.554654598236084
483,image9208.npz,6,0.6221798658370972,False,1,-0.1751651614904403
485,image4013.npz,6,0.4617137312889099,False,1,-0.1886117756366729
486,image18661.npz,6,-0.8721388578414917,False,0,-0.2194993197917938
487,image18137.npz,6,-0.6236413717269897,False,0,0.0243353899568319
488,image14547.npz,6,-0.5715143084526062,False,0,-0.2193076014518737
489,image6010.npz,6,-0.9818596243858336,False,0,-0.2198159992694854
490,image11112.npz,6,-0.8553972244262695,False,0,-0.2183479219675064
491,image13189.npz,6,-0.8665810823440552,False,0,-0.2194788008928299
493,image9041.npz,6,1.223654866218567,True,0,0.9175200462341307
495,image146.npz,6,0.5143930912017822,True,0,2.7677364349365234
496,image857.npz,6,1.5330520868301392,True,1,2.05147123336792
498,image8904.npz,6,-1.0147817134857178,False,0,-0.2191277295351028
499,image15926.npz,6,0.9602360725402832,False,1,0.7110977172851562
501,image2950.npz,6,0.1722103506326675,True,0,0.734143078327179
502,image13743.npz,6,-0.789400577545166,False,0,-0.1636604964733123
504,image1859.npz,6,-0.6594581604003906,False,0,-0.2217178344726562
506,image11498.npz,6,-1.0129274129867554,False,0,-0.2231196910142898
507,image2995.npz,6,-0.5875741243362427,False,0,-0.2191995531320572
509,image17340.npz,6,-1.196521520614624,False,0,-0.2233100086450576
510,image1031.npz,6,-0.6186811327934265,False,0,-0.2198233753442764
511,image7821.npz,6,-0.9638714790344238,False,0,-0.2210235744714737
512,image16949.npz,6,-1.0404928922653198,False,0,-0.2218669801950454
514,image18709.npz,6,-1.161065697669983,False,0,-0.2209818512201309
516,image14853.npz,6,-1.0799357891082764,False,0,-0.2221891582012176
517,image10328.npz,6,-0.0018381257541477,True,0,0.0117673864588141
518,image2633.npz,6,-1.1099331378936768,False,0,-0.22077676653862
519,image8724.npz,6,-0.8235206007957458,False,0,-0.2139733433723449
520,image19370.npz,6,-0.1388124674558639,True,0,-0.1518007069826126
521,image19160.npz,6,-1.212225317955017,False,0,-0.2215760648250579
522,image7375.npz,6,1.264033555984497,True,0,-0.0107374433428049
524,image7733.npz,6,-1.1117396354675293,False,0,-0.2212019711732864
525,image16695.npz,6,-0.7820680141448975,False,0,-0.2189773619174957
527,image3033.npz,6,1.7923585176467896,True,1,4.026999950408936
529,image6961.npz,6,1.7874884605407717,True,1,4.6386399269104
530,image3119.npz,6,1.5660828351974487,True,1,4.471490859985352
531,image6770.npz,6,-0.3571774959564209,True,0,-0.0954543799161911
532,image19362.npz,6,0.9663259387016296,True,0,2.1699776649475098
535,image9915.npz,6,1.5879993438720703,True,1,1.1520453691482544
536,image9220.npz,6,0.3961004018783569,False,1,-0.1731835603713989
538,image10416.npz,6,-0.641762375831604,True,0,-0.1282272338867187
541,image3368.npz,6,2.06081223487854,True,1,2.093764066696167
542,image18045.npz,6,0.6852739453315735,True,0,-0.1328820288181305
543,image2741.npz,6,1.999416470527649,True,1,2.322993516921997
544,image1724.npz,6,1.1829479932785034,True,0,2.469097852706909
545,image3561.npz,6,2.2136027812957764,True,1,2.6484835147857666
546,image4992.npz,6,1.2836591005325315,True,0,2.424254894256592
547,image10115.npz,6,1.0316877365112305,True,0,1.811071753501892
549,image16073.npz,6,1.59967303276062,True,1,1.7617084980010986
550,image11921.npz,6,0.5161526203155518,True,0,2.2842953205108643
551,image7285.npz,6,1.4876277446746826,True,1,2.113403081893921
552,image3588.npz,6,1.747810959815979,True,1,1.7056946754455566
553,image8925.npz,6,0.8546750545501709,True,0,-0.0966725274920463
554,image3112.npz,6,0.5765532851219177,True,0,1.2096349000930786
556,image17692.npz,6,-0.4534066915512085,False,1,-0.164895623922348
558,image5504.npz,6,0.4120239913463592,True,0,-0.0038353058043867
560,image11117.npz,6,-0.6440669298171997,False,0,-0.213248610496521
